제목,날짜,작성일,작성자,댓글
"""대권 선언 임박"" 정세균, 고향 전북서 대선 행보 세몰이",2021-05-12 15:25:00,2021-05-12 17:39:17,pasy****,토사구팽이 뭔지 아실텐데. 행여나 쟤들이 너한테 떡 덩어리를 내어 주겠다. 얕은 꾀로 세상을 윰켜쥐어 보겠다니 어리석기는...
"""대권 선언 임박"" 정세균, 고향 전북서 대선 행보 세몰이",2021-05-12 15:25:00,2021-05-12 16:09:40,paam****,전북 도지사 출마하려나?
"""대권 선언 임박"" 정세균, 고향 전북서 대선 행보 세몰이",2021-05-12 15:25:00,2021-05-12 16:02:46,정****,"세균이 성님이 인물이지라 잉...재명이, 낙연이 보소... 성깔도 그렇고 잉...문제 많은 양반들 아닝감..."
"양승조 ""이재명·이낙연·정세균은 영·호남""…""충청 대표주자"" 대선 출마",2021-05-12 13:50:00,2021-05-12 15:42:11,Just****,민주당은 다 망가지고 앞으로 한국 경제에 지대한 악영향을 끼칠 수 밖에 없는 부동산 폭등(폭풍)부터 해결하고 모두 자숙하는 것이 국민을 고통 속에 밀어넣은 죄에 대한 속죄의 길이다. 국내 자산 가격이 거품 수준이 아니라 거대한 모래 폭풍이란 말이다.
"양승조 ""이재명·이낙연·정세균은 영·호남""…""충청 대표주자"" 대선 출마",2021-05-12 13:50:00,2021-05-12 15:37:58,july****,기사거리가 되나? 요즘 기사 많던데
"양승조 ""이재명·이낙연·정세균은 영·호남""…""충청 대표주자"" 대선 출마",2021-05-12 13:50:00,2021-05-12 15:00:15,insu****,또나 개나 다 기어나오니 이건 대선이 아니라 자기 PR 선거운동이다. 하다하다 별 개짓 다 한다.
"양승조 ""이재명·이낙연·정세균은 영·호남""…""충청 대표주자"" 대선 출마",2021-05-12 13:50:00,2021-05-12 14:30:56,lee2****,"일단 민주당 빼고 엄마,누나, 여동생을 위해서 성범죄당 빼고..."
"양승조 ""이재명·이낙연·정세균은 영·호남""…""충청 대표주자"" 대선 출마",2021-05-12 13:50:00,2021-05-12 14:13:27,조****,꼴두기도 뛰는구나
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 12:12:11,duse****,참으로 한심하다!
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 11:12:25,towe****,큰 정부론은 국가와 국민 행복 증진과 역행하는거다. 지금 등신 문재인의 자살골 정책의 끝을 보고있으면서도 그딴 견소리하는거 보니 무식하기 짝이 없구나. 등신짓 그만하고 삽질도 멈처라
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 11:12:12,stor****,나라에서 제대로 하는게 1도 없는거 같은데 뭐하러 조직을 계속 만드냐? 정말 망하고 싶은거냐?
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 11:03:27,kdje****,권한이 있을땐 아무것도 안하고 권한이 없을땐 아무말 대잔치
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 10:57:35,leeh****,small government 가 대세다. 이 작자들아
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 10:53:14,Myun****,김치국에 락스를 타고싶다
4개 부처 신설론까지…전 총리 이낙연·정세균 '큰 정부' 경쟁,2021-05-10 10:32:00,2021-05-10 10:52:36,이****,"100개 정도 더 만들어 더 큰정부 만들어라, 에라이!"
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 18:13:41,jasb****,"재명이 지지조직 이름은 ""가사모""로 하거라. 가짜총각을 사모하는 정신병자들 모임."
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:32:55,eui4****,이재명님은 한 때 구설수 위기시에... 내가 중앙일보서 적극 변론 변호해서 ㅋ 위기 극복했다. 그러나 서민 약자 위한 정책 아젠다가 급진적인듯 해 ? 계층간 호불호가 갈린다. 과감 혁신적 정책 공약 좋지만 기득권 부유층 세력은 경계심 가질수 도... 노무현 연상 ?
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:19:05,eui4****,"이낙연 님은 무미건조 두리뭉실 무색무취한 것 같다 ? 단, 말 실수 실언은 없다."
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:44:31,eui4****,이낙연 ? 하면 떠오르는 대표적 이미지 정책 차별화 시급 중요 ^^^
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:41:31,eui4****,인간적 친근함 개방적 호감형으로 이미지 개선 시급. 그리고 정책 어젠다 등 확실한 시대적 비전 제시로 국민 신뢰 호감 지지 받아야 ^^^
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:17:44,IN ****,국민 난봉꾼이자 패륜아를 대권주자로 내세우는 정당은 뭐냐? 거기다가 뇌물까지 왕창 쳐먹은놈을....
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:17:27,eui4****,부동산 경제 정책 성장 일자리 능력 면에서는... 정세균 님이 중용 온건 화합 잘 할것 같다 !
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:37:33,eui4****,"오랫동안 고향 선거구 벗어나 , 정치 일번지 서울 종로구서 출마해 서민 스킨십 부지런함으로 당선되는 친화력 저력 보여줬다. 늦게 출발 했지만 , 다크 호스로 급부상 할수도.. 스마일 서민형 친근함이 주무기 ^^^"
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:30:02,eui4****,""" 이미 권력은 시장 경제로 넘어갔다 "" 던 실사구시 DJ 김대중 연상 ?"
"이재명, 지지조직 ‘광장’ 출범…이낙연 ‘신복지’, 정세균 ‘국민시대’와 장외 대결",2021-05-12 16:46:00,2021-05-12 17:08:17,hima****,이름은 거창하네--또 뭉가 따라 역주행 가속 페달--나라 망한다
'친노' 정세균·이광재 노무현 12주기 즈음 대선 출정 깃발,2021-04-29 17:23:00,2021-04-29 18:44:41,dant****,관리자에 의해 삭제된 댓글입니다.
'친노' 정세균·이광재 노무현 12주기 즈음 대선 출정 깃발,2021-04-29 17:23:00,2021-04-29 18:21:16,낀****,시골출신들 싫다!
'친노' 정세균·이광재 노무현 12주기 즈음 대선 출정 깃발,2021-04-29 17:23:00,2021-04-29 18:19:24,bsks****,관리자에 의해 삭제된 댓글입니다.
'친노' 정세균·이광재 노무현 12주기 즈음 대선 출정 깃발,2021-04-29 17:23:00,2021-04-29 17:47:02,play****,난 노대통령 지지자는 아니었지만 그래도 그분은 강단과 사내다움은 있었다. 니들 내려오는거 안반가워 할거같은 생각이 드는데 나만 그런가 모르겠다.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 10:50:51,shic****,돈 뿌리기를 앞다투어 공약하는 좌파세력들을 청소합시다! 돈 버는 궁라는 없고 온통 세금을 뿌려 경졔를 거덜낼 것인가?
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 10:21:50,stor****,뻥치시네... 허경영이 꺼지... 그냥 초빙해서 당대표 세워라.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:45:30,youn****,국민의 혈세로 주지 마라. 너희 돈으로 줘라. 대통령이 되면 국민혈세를 내 돈 처럼 낭비할 놈들이다.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:45:30,youn****,국민의 혈세로 주지 마라. 너희 돈으로 줘라. 대통령이 되면 국민혈세를 내 돈 처럼 낭비할 놈들이다.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:41:48,31ab****,"야, 이것들아. 니돈이냐? 나랏돈을 지돈이라 생각하는 모양. 너희들이 감히 대통령 자리를 넘본다 말이지? 꿈깨라. 어리석은 매국노들."
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:28:29,dla8****,뭐든 싸움부터 붙여놓고 보는 기레기들. 언론자유는 민주주의 가장 큰 폐악이다
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:31:38,tech****,ㅋㅋ ㅋㅋ ㅋㅋ/언론자유가 민주주의의 큰 폐악??? 할말이 없다/
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:22:54,lee2****,그냥 청년들 1조만...
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:15:28,jsjo****,세금 퍼주자는 XX들은 모두 재산 몰수하고 XX으로 보내야 한다!!!!
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:11:35,tech****,그건 니네들 돈으로 줘라/국가 예산이 니네들 쌈지돈이냐/정신나간 자들
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 09:09:19,bsks****,관리자에 의해 삭제된 댓글입니다.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 08:35:06,wer1****,그 돈 어차피 돈 찍어서 줄거 잖어 하이퍼 인플레이션이 불가능해 보이냐? 남조선화폐가 기축 통화도 아니고 미친거 아녀? 아파트 3조원 시대다. 열려는 거냐?
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 08:35:03,prai****,"찔끔찔끔 쪼잔하게 하지 말고, 통크게 변화시켜라. 니 마음에 있는대로 전 기업체를 국유화하고, 사유재산은 몰수한 다음에, 식량 배급제를 실시한다고 해라. 모든 권한은 민주'당'이 행사한다고 해라. 자연스레 통일도 되버릴 듯.ㅋ"
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 08:26:54,sam2****,정세균.이재명 개 같은쓰레기다. 나라가망할려고 이런쓰레기같은 놈들 때문이다..
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 08:14:51,play****,이제부터 이재명의 진가가 드러나기 시작할거다. 형수랑 통화에서 처럼 순간의 감정 조절이나 인내부족이 이런 돌발적이고 즉흥적인 정책을 발표하게 할거고 대선 내내 이런거 변호하다가 화내고 폭발하고 끝날거다. 내생각으로 대선후보로서의 정책중 가장 중요한것은 연속성이다. 좌우 정권을 어울러 장시적인 정책이 될수있는얘기를 들었으면 좋겠다. 이대남이대녀 어째 해볼려구 이런소리나 해대지말구.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 07:49:45,hang****,야 니돈주냐? 무책임의 극치.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 07:49:31,dant****,관리자에 의해 삭제된 댓글입니다.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 07:47:26,dant****,관리자에 의해 삭제된 댓글입니다.
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 07:45:01,hyje****,"이사이키들은 산업을 어떻게 키우겠다, 기술개발에 얼마 투자하겠다, 인재양성 어떻게 하겠다..이런건 전혀없고 오로지 돈 얼마쓰겠다 만있다. 나라말아먹는 좀비 똥 좌빠리들."
"정세균 ""청년에 목돈"" 김두관 ""내 공약""···'기본자산' 원조 싸움",2021-05-06 05:00:00,2021-05-06 07:36:24,lee2****,코로나에ㅡ복지에ㅡ 나라는 빛더미인데ㅡㅡㅡ 이걸 갚아야할ㅡ 미래세대들이 불쌍합니다 ㅡ미래네대 ᆢᆢ안되엇네요
“지도부가 룰만들고 일정 확정해야”…송영길에 경선연기 숙제 던진 정세균,2021-05-11 12:13:00,2021-05-11 13:57:43,이****,1억씩 퍼주면 재정 파탄낼 사람이다.
“지도부가 룰만들고 일정 확정해야”…송영길에 경선연기 숙제 던진 정세균,2021-05-11 12:13:00,2021-05-11 12:35:38,bsks****,정코르나님 깜이 됩니까.
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 13:02:03,wwha****,누구를 대통령 될 수 있느니 없느니 하는 거 자체가 오만한 태도이다.
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 11:10:24,sill****,정세균. 그렇게 좋은 검사라면서 왜 못 잡아먹어서 개-난리를 쳤냐? 니들이 미친 놈들 맞지?
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 10:08:54,최고****,좌8만 제대로 타도할 수 있다면 그게 최고의 덕목이 될거다.
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:58:27,윤****,그래서 그대보다는 잘할거라고 확신
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:56:11,Phil****,"문빠보다 석열이가 훨씬낫다고 본다. 세균이는 네 일이나 신경쓰셔. 약삭빠른 문빠행세, 지겨워."
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:53:34,youn****,거짓말 투성이 정치인은 괜찮고?
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:39:02,????****,"문재인 투.문재인쓰리,계속해서 나오면,중공의속국,김정은 돼지손에.넘어간다.깨시민이.되어야합니다"
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:35:12,sang****,"문재인이 바르고 좋은분? 그래서 소통이 안됐구나 바르게 사느라고. 양산에서도 오지말라고 하던데, 양산주민은 바른사람 싫어하는구나."
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 09:05:59,jsfa****,"정세균이 보수의 심장이라는 대구에서 환대를 받는 것을 보면 지역주의는 광주,전라 말고는 거의 사라진 듯하다.. 광주, 전라인들이여~~ 보고 느끼는 바가 없는가???"
"정세균 ""윤석열 좋은 검사일뿐…한국서 대통령 될수 있을까""",2021-04-28 05:00:00,2021-04-28 08:56:54,조****,세균은 아주 싫다
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 19:24:01,kx9k****,백신 총 사령관으로 있으면서 엉망으로 하다가 질문 받지 않으려 도망 갔다며? 지금 이라도 질문 받으면 안됄까? 대통령? 또 엉망진창 만들어 놓고 질문 무시하고 도망 가실 계획 이라면 꿈 깨셔.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 19:14:37,임****,믿음이 안갑니다 이름부터가 세균 대통령되면 세균이 창궐할듯
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 18:55:54,uri3****,전쟁중에 지혼자살겠다고도망간장수.문씨와정세균은백신농단꾼.거짓말쟁이들!
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 17:25:34,정****,도지사가 왜 말못하나 니꼬라지는 백신농단꾼 너 보다 오세훈 이재명이 한 수위다 개털같은 소리하고있네
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 17:24:12,정****,백신으로 국민농단주역 문재인과 정세균
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 16:53:34,dire****,그 많던 백신은 누가 다 먹었을까?
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 16:51:08,?****,도지사가 왜 못하노 문재인이 김정은이가 아무말도 못하고 총리 월급이나 축낸 주제에 지적질은 꼴사납게 문재인이 이쁘하나 보네 큰소리 떵떵 치는거 보니 국무회의 무서버서 내뺀 주제에 내년 대선 민주당 참배할것이다 꿈깨
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:37:41,hseo****,또 홍어? 다 내팽겨치고 족보에 올릴 거리찾아 나서네
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:35:55,ly41****,세균아 청와대가 신 이냐 ? 진안 따불빽 아
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:33:27,jkry****,러시아백신은 너무 이르다 도입하기엔 안전함을 알수 있는 데이터를 아직 제공 못받았다던데 그냥 현재 방역 시스템도 크게 문제없다고 본다 차분히 지켜보며 기다려야 주변 75세이상 백신접종은 무난하게 진행중
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:32:37,즐거운 ****,정세균 이 너만 보면 토악질이 나온다. 지난 달인가? 국민의 힘 당 여성 의원의 백신 대정부 질문에 뭐 라고 답변했냐? 눈알에다 바짝 힘주면서 앙살맞은 답변 그걸 말이라고 해대놓고 이임식도 안한체 도망치듯 대선 출마??? 준비 핑게대고 총리직 팽개치고 가버린 당신 짓거리를 두고 국민들은 혀를 차며 원성하는 소리가 하늘에 닿았다. 대선 후보? 아니 어느 정신 바로 박힌 국민이 당신 같은 사람에게 표를 주겠나?
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 15:17:20,bsks****,관리자에 의해 삭제된 댓글입니다.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 14:50:13,이****,세균아 니는 인물이 아냐 괜히 애쓰지 마라 벌어 놓은돈 까 먹을라
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 13:15:01,vhdl****,왕초가 되고싶은가봐 그지 왕초
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 13:02:15,bsks****,관리자에 의해 삭제된 댓글입니다.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 12:50:10,chun****,푸하하 백신에 대해서는 정총리 만큼 아는사람이 없다? 아하 세균 이라서군요
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 12:49:23,dant****,관리자에 의해 삭제된 댓글입니다.
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 12:45:46,mkk7****,오러지 못할 나무 처다보 지도 마세요. 백신도 제대로 확보 못하고 국회 출석 전에 사직한 주제에 어느누가 지지를 보내겠소. 그럴바엔 외 삼권분립을 파괴하며 국회의장까지 한 신분으로 총리를 했지요? 국민을.완전히 개x로 보쟌아요! 정신차려요!!! 부끄러워요
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 11:58:29,esha****,"뜨고 싶냐? 공부 더해 내공을 쌓은 후 누가 깡패고, 누가 똘마니인지나 알고 와라! 늙은 아가야!"
"정세균, 러시아 백신 도입 두고 이재명에 맞짱 뜨는 이유",2021-04-24 10:00:00,2021-04-24 11:54:46,sshn****,정세규니는 재명이가 형수에게 욕지거리 하는 걸 들어 보아야 어떤 입인지 평가하고 기와집에 하는 이야기를 평가해야한다.
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-04 03:16:23,cabl****,"송영길이 토착빨 갱이개 새 끼 이승만,박정희 자유경제부흥일군 훌륭한대선배들을 멸시모함 악한욕설한놈이 대선표얻으혀 해괘응큼한 쇼를 마다않는 정은놈을 위해 핵폭탄사용하여 님한을 무너뜨릴놈이니 빨리 암살해서 없애야할 한국제1의 공공의적이 송영길이다 문가리보다 훨씬더 간악하고 인권탄압으로 공산화를 할 붉은 히틀러놈이다.미국 의회 랜토스인권청문회에 이은 북한인권탄압에 앞장서 대북전단지처벌밥울 만든 송가놈을 미국행정부,의회는 유엔 인권탄압자로 국제형사범죄자로 유엔사법부에 기소하라."
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-04 00:09:27,dbsz****,나는어제 영재발굴단에간 송영길 의원의 화려한 정치이력과 엄청난 두뇌의 명문가출인이라는 기사를보고 깜짝놀라 자빠졌습니다 시골농가에서 6남매중 4남매가 사법고시와 행정고시를 패스한 세계 어따내놔도 반짝반짝 빛나는 기록입니다 이처럼 화려한 정치이력과 기록적인 두뇌집단 출신 똑바르고 반듯한 송영길 선배검사의 애첩을 가로채서 결혼한 처가집의 듣듣한 뒷배가 되고있는 비리투성이윤석열과 온집안에 인간다운 사람하나없이 온통 패륜쌍욕쟁이 순상것들 집안 게다가 무상으로 공짜연애나 즐기는 치사빤스이재명은 송영길과 견줄바가 못된다 견줄바가 못됩니다
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-03 19:51:56,cwyo****,송영길 스타일은 권력욕 물욕도 없다. 다만 따먹을 여자만 충분하면 된다...
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-03 19:06:29,bsks****,관리자에 의해 삭제된 댓글입니다.
"송영길 바라보는 與대선주자들···이재명계 ""친문 장난 없을 듯""",2021-05-03 17:57:00,2021-05-03 18:35:40,김****,송영길~~~뼈속까지 좌파 니가 아무리 현충원가서 G 랄해도 누가밑겠냐 그동안 정은이한태 충성한것모냐
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 22:26:09,soft****,군대가기 싫어서 자기손가락을 자른놈이 대통령을 하겠다고? 군복무한 대한민국 남자들의 피가 꿇는다!
