제목,날짜,작성일,작성자,댓글
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:38:48,khj4****,세종대왕이 손가락 잘랐다더냐? 뇌물 먹었다더냐?
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:19:25,hseo****,세종대왕은 뇌물은 안먹지..퉤
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:10:52,doos****,같짢다. 동네 견들이 여기저기서 짖어대는구나
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 17:10:17,sjk1****,이 넘 전에 뭔 사건에 마니 휘말렸든 친구 아닌감 어떻게 살아 나왔 남?
원조 친노 이광재 “일류 국민 서포트하겠다”…대선 출마 공식화,2021-05-11 16:36:00,2021-05-11 16:53:09,hanh****,군대가기 싫어 손가락자른 골수데모꾼새ㅟ가 대선출마라니.. 나라꼬라지가 정말 개판이다.... 노무현 문재인이 태종 니가 세종.. G.랄도 가지가지하고 자빠졌다... 정말
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 23:04:38,jm11****,윤석열은 정치경험이 전무해서 본격적으로 대선에 뛰어드는 시기부터 탈탈 털릴것이다~ 그때야 조국의 심정을 알게될 것이고.... 이재명은 패륜 및 스캔들을 어찌 극복하냐가 관건인데... 예태까지 잘 빠져나갔으니 잘 극복할 것으로 보인다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 22:19:21,esyz****,저늠한테 나라 맡겼다간 베네수웰라되는건시간문제다 나라까지팔아먹을늠이다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 21:38:43,sons****,이 게임은 3차 대전이 안일어나는 한 윤총장 완승이다 사실상 게임 끝났다 아직 자기의견도 안낸사람이 저정도면 더이상 뭘 말해야하나 그만큼 뭉가에 대해 환멸을 느낀 백성이 만타는거다 재명이 저 양아치 나오면 땡큐지 절데 윤 못이긴다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 19:48:44,ssbk****,"재명이는 민주당 간판으로 출사표를 던지기도 어렵겠지만, 오뉴월 여자의 한 서리 않맞으려면 그 이전에 ""부선""이 부터 부릎꿇고 살살빌어 달래줘야 한다."
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 18:25:58,한경수(****,"도대체 아직 정책도 이념도 밝힌적 없는 윤석렬에 열광하는 머리빈 인간들은 뭐냐? 막상 링에 오르면 무참하게 깨질지도 모르는데,단순히 문통 말을 안 들었다는 한가지 사실만으로 대한민국 대통령감? 문통에 반대하면 전부 대통령감이냐? 어리석은 중생들..."
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-15 06:17:47,임****,똥인지 된장인지 찍어거 먹어 봐야 맛을아는 얼라?
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 17:51:14,31ab****,당연히 윤석렬을 찍지 어떤 골빈 미친 잉간들이 패륜아를 찍겠는가? 누가 나라 말아먹을 잉간을 찍겠는가? 누가 조잔한 잉간을 찍겠는가? 오날날 이렇게 당하고도 성추행당 무리에게 표를 준단 말이가? 씰데없이 헛조사하고 날이야.
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 17:46:33,ibki****,양자 대결같은 소릴하고 자빠졌네! 병X같은 놈들 실전에 뛰기도 전에 꺼꾸러지는걸 꼭 봐야 느끼는 족속들 요즈음 요런 기사에 푹빠져 시간가는줄도 모르겠지 여하튼 쓰레기들 살판났네
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 17:39:37,eg65****,실제 투표하면 격차는 20%이상 날거다
"대선 가상 양자대결, 윤석열 40.2%·이재명 37.4%[한길리서치]",2021-05-12 17:09:00,2021-05-12 22:17:43,8383****,김부선 하고 이재명 대결하면 누가 승리할까 부선씨 이재명 양아치 물건은 부패 하고 냄새나고 힘도없고
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-07 15:29:15,김****,당헌 즉 당의 헌법인데 참 개탄스럽네요
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-07 15:27:21,김****,더불어민주당 은 왜 당헌을 만드나? 안지킬려고 웃기는 당이네 지키지 않을 당헌을 왜 만들고 맨날 바꾸고 서울시장 부산시장 참패도 그냥 지나가나! 무슨 도덕적 우위에 있다는 건지
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-07 11:52:32,Tom ****,자넨이장이딱어울려
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-07 05:32:55,오****,자기들에게 불리한 당헌은 맘대로 바꾸겠다면 이놈들에게 당헌은 왜 있는지 모르겠다. 그럼 당헌 만들 때 그런 고려도 안하고 만들었나? 너무나 상식적인 문제까지 자기들 맘대로 주무를 수 있다는 그 비상식적 발상을 가진 정당이 거대여당이 되고 국회의원을 하고 대통령을 하니 나라가 이 꼴이 나는게 어쩌면 당연하다 싶다.
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-07 05:17:38,Joy ****,관리자에 의해 삭제된 댓글입니다.
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 21:48:34,bsks****,관리자에 의해 삭제된 댓글입니다.
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 20:52:17,sing****,"능력이 안 되면, 세금도둑 되지 말고 꺼져라!"
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:52:22,sshn****,재집귄이 아니고 재 재 재 ... 집권이다. 개차니가 20년 50년...집권한다 했자나.
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:35:02,magi****,잘한다. 훨훨 불타라.
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:29:51,31ab****,놀구있네 성추행당에 쓸만한 인물이 1도 있나? 느네끼리 치고박고 해라. 우리는 착실히 정권교체로 간다.
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:21:02,hana****,"경희대 나온 놈이 대통령 하길래 나라 망하나 했더니, 이젠 아예 국졸과 전문대 출신이 싸우네...이러다 그 다음에는 문맹자와 지진아가 나오는 거 아닌가...?"
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 21:15:13,Sun ****,이런 사람이 대한민국 국민이라니.. 부끄럽다. 미국의 가장 위대한 대통령 링컨윽 학벌 조사해보시라
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:55:17,sshn****,"전문대 포기하면 재명이가 천만워, .."
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:14:23,hseo****,대가리 터지게 싸워라...ㅋㅋ
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 19:08:48,King****,두고 봐...이재명이 탈당한다...
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 18:55:39,jjod****,"김痘관 저 물건 대권에 군침을 흘린다는 자체가 김痘관이 바로 등신이라는 증거이다. 어디 탐낼 걸 탐내야지, 제깐 놈이 감히 대권을 꿈꾸다니 !"
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 20:24:26,cwyo****,이재명 김두관의 개싸움을 응원한다. 선진 시민들은 강간좌파 민주당의 자중지란을 지지한다...
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 18:46:18,dxge****,기사를 읽어 보고 내린 결론 ㅋ 이기사 쓴 기자는 오래된 기사 자료 찿아가며 ㅋ 끼워 맟추기 가사 ㅋ 민주당 내부분열 노리고 흔들려는 의도가 확실히 보이네 ㅋ 1.56.154.12
"대선 경선연기론 꺼낸 김두관···""방해하나"" 이재명 측 격앙",2021-05-06 18:28:00,2021-05-06 18:35:23,전****,이런 따위들...............흘러간 개노빠와 달창............... 기사화 하지 마라!
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 13:37:45,ssfc****,경수야 드르킹을 부탁해~??
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 10:04:00,suna****,바둑이를 친문 대선후보로 만들어보려고? 잰 이미 정치생명 끝난거 아니냐?
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 08:31:31,lee2****,바둑이가 문씨 정부의 최서원(순실)누나???
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 08:31:22,ys12****,드루킹 앞에서 키재기 하고 있네!
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 08:19:42,haep****,김경수? 이미 썩은 동앗줄이 된지 오래다.기다리는 곳은 동부구치소!
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 08:02:43,남박****,두루킹부탁하러
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 07:35:14,hbjn****,코로나 전쟁에선 도망가시더니 이게 머선 일이가
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 07:11:26,nogi****,한심한 인간들의 작태아닌가! 놈ㅎᆢ
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 07:04:40,mkk7****,"김경수, 이사기꾼, 거짓말쟁이를 찿아가? 그는 개자석 위선자!"
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 06:48:43,조****,정세균도 줄을 서? 에라 이!
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 06:45:29,서****,경수가 살인자의 손인가????독초중에 독초이구나'''
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 00:49:32,rawm****,쓰레기더미에서는 사람이 먹을수 없는 독초만 자란다. 사람이 독초를 먹으면 병에 걸리거나 죽게 된다. 쓰레기더미는 이승만 박정희가 남긴 유산이고 독초는 문재인일당이다.
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 00:16:52,alut****,개들의쇼가정말눈물겹도다 느그들조상 묘에는언젯적에다녀왔는지기역이나허냐?개글뤠들
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:41:25,Hong****,세균씨 담엔 경남지사 해볼랑가?
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:26:49,newb****,뭐 이따위 기사가다있노 .
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:16:42,cres****,뭐 하는 집단인가? 썪은고기 찾아 헤매는 하이애나족속들인가?
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 23:05:00,zizi****,김경수 뒤에 김정숙 있다. 김ㅆ대깨문도 데리고 있지
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 22:47:17,lee2****,김경수는ㅡ범죄저질러 유죄받고 재판중인자~~ 잠시후 감옥갈분ㅡ 그런애를 찾다니 웃기네요
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-26 00:19:25,alut****,깜빵가문면회제한이쓰응께로미리감치가능겨
정세균도 만났다…與 유력자들 줄줄이 김경수 찾아간 이유,2021-04-25 19:15:00,2021-04-25 22:27:11,장****,여론조작의 달인을 만나서 무슨 작당을 하고 있는지 국민들은 그것이 알고 싶다
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 13:11:06,ly41****,니까짓게 뭔데. 거짓말 시키지 마라. 이 것도 쩝쩝이 닮었나.
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 11:35:05,rebo****,넌 이제총리도 아니잖아.. 샤랍
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 11:12:58,Anto****,우기면 지금당장은 어떻게 되겠지만.. 11월이되어서 그때도 상황이 영아니면 바로 몇달후가 대선인데 어쩌실려고? 그런생각.. 해보고 발언하시나? 🤔
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 10:56:47,Paul****,사실은 모르고 추측만 하는 주먹구구 정치인..이런사람 정치하면 언되지 .
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 10:13:05,김****,어휴11월달이 오긴오냐...무능하긴 제발 조기에 마스크좀 벗고 다니자 갑갑하다
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 09:38:20,lee2****,또 구라를 2100년 11월에...
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 09:05:09,dant****,관리자에 의해 삭제된 댓글입니다.
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 08:50:11,권****,K 방역 따위로 국민을 개고생시킨 책임자로 문재인과 함께 석고대죄나 해라
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 08:07:13,jhk1****,말로만 하지 말고 제발 근거를 가지고 와라.
정세균 “11월 집단면역 가능하다 확신…수급 우려 안해도”,2021-04-20 01:54:00,2021-04-20 08:01:08,sshn****,믿을만하던 세규니가 허경영급 구라가 세어젔네...
권투영상 도발까지…이재명 vs 정세균 아슬아슬 방역설전,2021-04-29 11:21:00,2021-04-29 14:34:22,aho9****,국민에 K백신 고통을 준 정세균이 대통령을 꿈꾸나??참 뻔뻔하다 정동영 짝날거다
권투영상 도발까지…이재명 vs 정세균 아슬아슬 방역설전,2021-04-29 11:21:00,2021-04-29 11:59:51,kich****,세균이는 착각을 하고 대권도전 그냥 사라졌으면 국무총리 했던사람 기억하지 무슨 대권 도전 백신지가 무슨 백신 을 확보나했나 웃기는 헛소리 아 난 개인적으로 러시아백신 부작용 적고 효능 높아 맞고싶어 세균이는 아스트라 제네카 맞어라
권투영상 도발까지…이재명 vs 정세균 아슬아슬 방역설전,2021-04-29 11:21:00,2021-04-29 11:42:56,Kill****,주둥이만 살아있는 세균과 폐륜아의 대결? 이따위걸 국민들이 알아야하냐? 쓰레기 처리장에 가면 많이 있다
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-10 05:05:15,bsks****,까불고있네. 이넘아 니가 나온들 뭔 뾰족한 수가 있냐?
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-10 04:55:16,Paul****,촐랑대지마라.
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-10 04:34:24,아르****,간신의 대명사ㆍ 정의로운척 ㆍ소신있는척하는 내시ㆍ 밉상
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 20:22:00,Jang****,뻔한 놈이 뻔한 소리하고 자빠졌네.
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 18:21:06,jm11****,흥행을 위해서 및 본인의 인지도를 높이는 전략 같은데.. 잘 협조해서 정권재창출을 이루어 주시오~~
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 17:13:03,mkk7****,끝까지 가세요! 문빠들 눈치 보오지마세요!
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 16:50:33,hbjn****,대선이 무슨 열라 운동만하는 총학생회장 선거인줄 아는듯
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 16:48:00,bsks****,또나 개나 막나와라. 깜은 두째치고 모지리들 뭐하노 남구기 용미니 나온나
"‘소신 발언’ 박용진, 與 첫 대선 출마 선언…“뻔한 인물로는 뻔한 패배뿐”",2021-05-09 15:40:00,2021-05-09 15:44:25,낀****,문재인민주당애들은 뭘해도 싫다. 이미 한국을 망쳐놓고 어딜 나대고 까불겠다는 거냐!! 꺼져!!
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 12:24:25,jkry****,언급한 사람들 모두 진중권 본인 보단 훨씬 낫다고 본다
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 12:28:43,jkry****,ㅋㅋㅋ본인은 교주역할 안 한다고 보나??? 진짜 멍청하다 얕은 앎의 표본이라더니
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 12:26:17,jkry****,어떻게 상대방에게 멍청하다고 할수 있지?? 워딩을 보면 정말 일부 저질 댓글러 수준밖에 안된다 진짜 멍청하다고 해야하나
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 11:36:45,hang****,결국 망할수밖에 없다는 건데 잘본것 같다. 역사에 사필귀정이란 말이 있다.
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 10:20:32,?****,폐륜의 진또깡이....네넘의 대학교 12년 선배에게 하는 수작이냐? 그러니 그노무 학교가 아래 위도 없는 게에판이라는것 아닌가
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 11:56:03,choi****,미치겠지 이놈아?
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 09:17:23,?****,멍청 이낙연 노매력 정세균 마음에 드는 문구네 문재인보다 더 못난 인간들이 대선에 나오겠다는데 우낀다 문재인 말아먹은 나라 두 멍청이가 뽀개버릴 대한민국 앞날이 참으로 걱정스럽다
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 07:26:41,jame****,중권아 넌.. 수구꼴통들의 똥개
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-30 11:58:03,choi****,네놈은 김어준이 똘마니!!!
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 22:31:48,Jesk****,역시 촌철살인의 대가답게 콕 집어서 논평해 주셔서 통쾌 상쾌를 느꼈습니다 진중권 교수님 파이팅!
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 22:24:54,Mart****,ㅉㅉ 매일 이런 남 비판하는 일로 먹고 사나? 제 등에 묻은 건 못보면서..
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 21:38:06,moon****,"재명아! 이쯤되면 난방열사 부선이 해결해라! 돈으로든 첩으로든..... 천성이 거짓말 못하고 떠벌이길 좋아하는 품성을 갖는 사람이 이 세상에는 겁나 많은 사람이 있다는 것도 알아야지 별종 취급하니까 이런 사단이 나는 거야. 암튼, 정권 바뀌어도 결국은 터트릴 여자 잖아? 그 때는 골로가고, 남자는 3뿌리 조심하라 옛 선인들이 얘기했다지 아마?"
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 21:23:05,sing****,삼척동자도 다 알고 있는 분석이다.
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 19:47:54,jhle****,ㅎㅎㅎ 재명이향도 넘의여자....
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 19:09:02,jg51****,"결국 대깨문들은 망했고, 회생가능성도 없이 몰락만 있을뿐이다. 특히 해골찬,김어준떠준이 있는한 희망은 없다."
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 18:33:37,kwfb****,아우 성남괴 죄명이와 더드머괴 홍어 🐕 털 윤총장 뽑아던지구랴.. 잉 역겨운 문죄아 틀따스퀴 괴뢰므다.. 잉 그치 홍어 괴뢰더라?
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 17:52:37,mkop****,맞는말 뚜껑당 黨父 로 모셔라
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 17:34:55,김****,진또깡 놈의 대갈이에 지식은 없고 찌라시들의 잡설만이 가득 차 있다. 기레기들의 그 개.雜설을 버무려 놈이 개발한 양념을 뿌려서 여러 찌라시에 팔아 먹는 것이다. 槪雜說에 열광하는 우익 홍위병들이 진또깡을 숭배하는 독자들이 되는 것이다.
"진중권 ""이낙연 멍청, 정세균 노매력…결국 이재명으로 간다""",2021-04-29 14:47:00,2021-04-29 17:28:32,play****,진교수는 전체적인 메세지의 흐름은 맞다쳐도 사람의 가벼움이 계속 문제다. 민주당이 싫어도 총리까지했던 연장자에게 멍청이란 표현을 마치 준비해온듯 쓰면 그만큼 스스로의 무게감만 떨어진다. 진교수정도의 안목은 수도없이 많다. 남보다 예리한 필력을 가졌고 미디어를 통한 의견전달의 기회를 가졌으면 좀 진중한 자세를 가졌으면 한다. 가벼운입은 맞아도 틀리고 틀려도 틀리다.
