제목,날짜,작성일,작성자,댓글
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 11:51:36,lks8****,오래 전에 했어야 할 일..이제와서 면피용으로?? 두 전대통령 및 이재용 등 진즉에 사면했어야..
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 15:01:41,k1hs****,역시 보수는 사기꾼 도둑놈 심보야... 이들에겐 양심 따윈 털끝만큼도 없고 그냥 돈이 최고야.
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 11:50:06,good****,"이멍박은 가능하지만, 계엄령을 검토했던 박그.네는 민주사회에서 영원히 격리시켜야 한다."
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 13:54:38,jeon****,싸가지다
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 12:41:10,유문종/****,견소리 하고 있네~뭔죄를 지었다고? 문재인은 징역 220년 받아도 모자란다.
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 11:42:01,최고****,좌팔이들은 저들이 말하는 군사.독재.우익정권에서 온갖 특혜를 다 받았다.
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 11:26:03,dant****,관리자에 의해 삭제된 댓글입니다.
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 11:24:31,dant****,관리자에 의해 삭제된 댓글입니다.
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 10:52:05,dant****,관리자에 의해 삭제된 댓글입니다.
"文 만난 박형준 ""이명박·박근혜 사면 검토한다는 느낌 받았다"" [고정애 논설위원이 간다]",2021-05-04 00:34:00,2021-05-04 10:45:10,taeh****,문재인이 지지율 10%를 기록하려고 하는구나. ㅉㅉ.. 박근혜는 몰라도 명바기는 해쳐먹은 거 토해낼때까지 절대 안된다. NEVER
[월간중앙] 커버스토리 | 여권 대선 잠룡 ‘빅3(이재명·이낙연·정세균)’의 거세지는 ‘복지 전쟁’,2021-03-03 16:53:00,2021-03-06 16:37:19,lee2****,나 40대 심한장애인인데 공돈말고 일자리를 인간답게 살아야지 일자리가 최고의 복지인데...
[월간중앙] 커버스토리 | 여권 대선 잠룡 ‘빅3(이재명·이낙연·정세균)’의 거세지는 ‘복지 전쟁’,2021-03-03 16:53:00,2021-03-03 20:47:44,tlsw****,관리자에 의해 삭제된 댓글입니다.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-04 07:14:07,金****,후래자식놈 은 안되지!
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 19:21:29,배****,누가뭐래도 참든든하고 훌륭하신 대통령이십니다
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 19:12:40,배****,그런 여론조사 안믿는다 70세가 다되어가는데 여론조사 한번도 산해봤다 누가믿나? 웃기지마라
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 17:11:17,song****,국민의 힘이 국민의 짐된다. 윤석열 끌어 내리면...
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 17:08:09,dla8****,명바기 그네 집권5년차와 비교해봐라.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 16:26:05,ybhd****,?**** 허위사실 아니면 니가 허위사실 유포네. 그치?
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 16:25:23,ybhd****,"?**** 윤석열 777억 금융사기를 모르는 녀석도 있네? 일본 극우 국민의힘 김종인이 산케이와 인터뷰한 내욤 잘 살펴보고. 대한민국 헌정사상 초유. 윤석열 대통령 만들기로 이미 일본은 계획을 세웠고, 조선일본 방상훈과 중앙일본 홍석현, 동아일본 김재만, 일본극우 국민의힘은 계획대로 진행하고 있을 뿐. 아직도 윤석열 777억 금융사기를 모르는 얘가 있네?"
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 15:29:02,아르****,관리자에 의해 삭제된 댓글입니다.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 15:24:01,jiml****,"이미 다른 여론조사에서는 20%대로 내려갔다는데, 아직도 사실 이런 수치도 이해가 안가지만서도."
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 15:17:15,bsks****,관리자에 의해 삭제된 댓글입니다.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 14:24:26,ybhd****,"777억 금융사기범 윤석열이 대통령 되면 이민 가야겠네. 하긴. 언제 대한민국이 정상인 적이 있었나? 전두환을 또 겪겠네. 국민연금으로 2조원 해 먹은 대한민국의 주인 일본지능형범죄기업 삼성과 삼성 돈으로 큰 검찰, 삼성 사돈 중앙일본 홍석현과 조선일본 방상훈, 동아일본 김재만. 66억 3300만원 국민세금으로 아들 김현조, 딸 김유나 입시비리에 사용한 국민의힘 나경원이 복귀하는구나. 대한민국에서 머리털나고 처음으로 자유민주주의를 경험했던 5년이 저물어가는구나. 777억 금융사기 보도준비한 MBC상대로 3억 손배소 제기한 777억 금융사기범 윤석열. 시민방송 김어준 조선일본 방상훈과 방정오, 중앙일본 홍석현, 동아일본 김재만이 죽여서 방송 장악차근차근하고, 문재인 대통령 자살시켜야지."
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 16:23:57,?****,이런 허위사실은 고소해야 하는것 아닌가
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 16:22:00,?****,문재인정부가 자유 민주주의라고라 골 빈 소리 정권 끝나면 사모펀드 옵티머스 주인이 누구인지 밝혀 질것이다 윤석열이 777이 있었다면 문재인정부가 가만 보고 있었을까 없는 죄도 만들고 일반국민도 고소하는 정부인데 추미애 민주당이 윤석열이 얼마나 털었을까 그래도 안나온것이지 억지부려 내쫓고 난리부르스
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 14:26:44,ybhd****,"성범죄, 해외불법자금, 유료부수조작한 조선일본 방상훈아, 언검유착하고, 자신이 돈으로 길들인 777억 금융사기범 윤석열 대통령 만들려는 중앙일본 홍석현, 동아일본 김재만아. 수고가 많아. 더 많이 살인하는 펜으로서의 역할 부탁해."
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 14:22:38,?****,정직한 대통령을 원한다 내로남불 시로시로~~
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 12:53:51,임****,관리자에 의해 삭제된 댓글입니다.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 12:13:59,ocea****,관리자에 의해 삭제된 댓글입니다.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 11:44:01,edoo****,집권 지지율을 지탱해 준 리얼조작미터의 여론 조사 공로로 국가 보훈처나 광복회 훈장을 수여해야 한다.
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 11:42:09,Paul****,다음 대선은 정권심판...!!!
"윤석열 32% 두달째 1위, 이재명 23.8%…이낙연은 한자릿수[리얼미터]",2021-05-03 08:27:00,2021-05-03 11:41:41,Kyu ****,리얼미터 여론조사 또작난치기 시작한다 얼마전 29%의 국정지지율이 33%? 누가시켰느냐? 문재인 이냐 임종석 이냐?
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 17:43:45,wise****,뭐가 걱정인가? 어차피 뭐라고 해도 듣는 시늉조차 하지 않는데. 지난 4년간 망가뜨린 대한민국이 1년 더 망가뜨린다고 큰 탈이야 나겠는가? 내년 가을 무렵에 모조리 감방에서 볼 수 있기를 기대하면 그만 아닌가?
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 11:57:27,prai****,"하하하 내로남불 이중잣대들이 정의 공정 공평 개혁 진보를 말한다고?? 어째 하는 일마다 다 거꾸로 가고 있는지 우리 개돼지는 알겠는데, 왜 고귀하신 국민들은 모르실까?ㅋ"
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 10:54:27,sans****,"문재인이 백신에 대해 이상한 행동을 시작한 것이 지난 11월인 것처럼 보이지만 착각입니다. 11월에는 이미 손쓸수 없을만큼 일이 잘못되어 있었습니다. 후진국 포함, 다른 나라들은 작년 11월 대한민국과 같은 꼴을 당하기 싫어 2020년 6월, 7월에 백신 입도선매 돈을 넣었는데 문재인이 그걸 안했습니다. 문재인이 백신일을 그르친 것은 그 때에요."
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 10:36:50,낀****,좋은 글에 감사합니다.
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 09:51:29,mkk7****,내년 대선까지 문빠들 계속 헛소리하는 것은 애국하는 것입니다. 문빠들 계속 짖어주세요!! 감사해요!!! 윤건영도 계속 헛소리 짖어라. 애국 활동이다!!!!
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 09:45:20,Chic****,"그들이 정의실현을 위해 이재용사면 반대를 하겠는가? 귀하는 그들의 참 목적이 무엇인지 가름할 것이라도 생각한다. 국가발전이 그들의 우선순위에 있을까 ? ""필부도 나라멸망에 책임이 있다""라는 옛말도 있다. 귀하는 결코 필부가 아니다. 앞장서야 될 사람이다. 막중한 책임을 갖고 있는 분이라고 생각한다."
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 09:27:57,2326****,광우병 ㅎㅎㅎㅎ 그걸로 안되니까 세월호를 물고 늘어지는 쫌스러운 정치인 때문에 우리나라가 뒤로 후퇴하고 있다.
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 09:11:32,bsks****,관리자에 의해 삭제된 댓글입니다.
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 05:07:06,dant****,관리자에 의해 삭제된 댓글입니다.
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 03:48:50,Jhee****,415부정의 주범 양정철이 들어왔다는 소문이 있다
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 01:26:04,Pete****,사이비 부패종교집단이 대한민국 성인의 약 20-30% . 이 좀비들 어떡하냐?
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 11:21:18,sans****,"간단해요. 안철수 윤석렬 등을 지지하는 중도세력을 우파가 밀어주고 잠시 빠져있으면 됩니다. 그렇게 해서 대선 먹고, 총선 이긴 다음 하고 싶은 얘기를 하는거죠. 그 전에는 박근혜의 ㅂ자도 꺼내지 않는 것이 비결입니다. 우파들이 그런 전략적 행동을 실제로 해내지는 못할 것 같습니다만.."
[이철호의 퍼스펙티브] 번역기 돌려야 하는 친문들의 언어,2021-05-06 00:35:00,2021-05-06 01:16:57,김****,저 자는 그냥 대한민국을 공산당한태 넘겨주고 싶어서 환장한놈 입니다
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-05-01 07:07:03,Sunh****,"유튜브에서 131270thebest를 검색시청하시면 신의 존재증명, 천국과 지옥, 축복과 저주, 기도하는법, 성령 받는법, 요한게시록, 악의 존재이유, 이긴자와 144000, 최후의 심판, 유일신, 양심으로 살아도 구원 되는지, 정의, 등등 설명을 들을 수 있습니다."
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-05-01 06:13:40,ssoo****,"형수욕설,김부선과의 총각사핑불륜스캔들...등 수많은 더럽고,치사한 사건에 연루된 인권?출신변호사로 둔갑하여 시장,도지사...거기까지도 과분한것것같은데....대권까지는 욕심이 과함면 .... 국민이 얼마나 피곤랄까?? 천하의잡스런 놈이 대권을 노리는 얼빠진 민주당!!!"
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 20:49:49,클라****,얼어죽을 문재인 정신계승? 내로남불? 정신? 너무 간사스럽다. 지난대선때의 일을 다잊었나?
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 20:22:07,shim****,저 자슥이 뉴스에 뜨면 속이 메스꺼워서 밤새 잠을 못 자는데 하루가 멀다하고 나타나니까 불면증에 걸려서 엄청 힘들다. 저놈 쌍판을 말끔하게 지워버릴 메시아 같은 애국자가 속히 출연하시기를 오늘 밤도 잠못이루며 기도드린다. 평생 누구를 미워한 적이 없던 내가 처음으로 증오한 놈이 유일하게 바로 저놈이다. 오직 국가와 민족을 위한 일념으로~~~~
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 19:58:57,shim****,너는 안돼. 절대로 안돼! 분뇨를 숙성시키려고 똥통을 젓는 막대기를 뽑을 지언정 그것보다 훨씬 더러운 너는 안돼. 도덕이 바로 선 나라를 지키기 위하해서 국가의 영원한 번영을 위해서~~~~!!!!!
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 19:57:19,okle****,전라도가 선택하는 경상도 인간은 이제 신물이 난다 이제 충청도나 경기도가 할때 아닌가?
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 19:03:54,sons****,더러운 럼아 아무리 그 값어치 떨어졌기로서니 너같은럼 때문에 남자 조값이 폭락했다 알고있나 서걸럼 떡값이나 갚아라 얍삽한럼아 어떻게 외상으로 떡치고 그 떡값을 떼먹냐 ㅉㅉㅉ
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 13:47:47,this****,친문 대깨문이 문제가 아니라 김부선씨가 아켈리스건
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 13:26:38,mmkk****,"이재명이가 저렇게 말하는 것은 대선까지만의 전략이다. 더불어당의 표는 받고 대선을 치루되 통을 먹게 되면 당연히 당내의 문의 세력, 과거세력은 숙청이 불가피하다. 그렇게 하지 않으면 당을 통제할수 없고 곧바로 레임덕이 오고 통노릇을 제대로 하지 못하기 때문이다. 그래서 동서고금 어느 권력이든 일단 권력을 틀어 쥐면 숙청이 필수이다. 태양이 둘이상이 되면 안되기 때문이다. 뭉가세력도 이를 알텐데 과연 이재명에게 순순히 권력을 넘겨 주려 하겠는가. 차라리 다른 당을 밀어주고 자신들을 보호하려 할 것이다. 그게 권력게임이라는 것이다. 만약 김일성이가 남노당, 연안파를 숙청하지 않았다면 지금처럼 김씨조선이 온존할 수 있었겠는가. 권력은 그런 것이다."
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 13:22:28,cand****,"그래봤자 필패이다. 이유 4가지 1. 친문 대깨문이 등 돌린다. 2. 김부선과의 스캔들, 가족 간의 불화. 3. 포퓨리즘 말고 뭐가 있나! 4. 공정과 정의의 화두는 누가 가지고 있는가! 윤석렬이다."
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 13:19:52,arum****,이지사를가장 겁내는 세력들이 누구일까? 그들은 이지사를 끊이없이 이간질 할것이다. 이지사는가 더민주당에 없다면 재집권도 끝이다.
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 13:05:47,Sung****,당신은 김부선때문에 대선 이길 수 없어요. 문제는 대깨문들이 더 난리지요. 구걸대신이 정공법으로 눌러 이기세요. 왜 추하게 변질이 되나요. 그래도 민주당에서는 당신만한 사람없는데 왜 국민의지지를 무시하나요. 민주당표만 표가 아닙니다. 독자노선으로 가든 공조를 하든 당신만의 뚝심. 밀고가세요
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 16:28:13,Myun****,형수도 있고 또...
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 12:28:30,Amad****,관리자에 의해 삭제된 댓글입니다.
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 12:22:26,조****,이재명이를 믿느니 지나가는 개를 믿어라. 친문 지원이 필요없는싯점이 오면 바로 뒷통수 칠 놈이 바로 이놈 이니께
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 12:19:22,kx9k****,"""문 재인 대통령님께서........"" 아부, 그 이상도 이하도 아니다."
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 12:18:36,소나****,너희들 주인이고 국민이5천만 존엄인 한사람으로서 장담하는데 다음에 어느누가대통령이되던지 A4대통령은 고생길로 들어선다고 봐야한다 이건 국민의 엄명이다 YS DJ는 서로의 사정을너무잘알고 끈끈한 정도있고 확실한 협약이 있어서 무난했던거라고본다 그러나 A4는;;;;;
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 12:04:25,sans****,이재명이 대통령 되면 문재인과 그 측근을 감옥에 보내면서 인기를 얻으려 할 것이 너무 뻔하다. 김영삼도 노태우한테 그랬쟎아? 이재명처럼 친문이 장악한 당에서 자기 세력을 키운 사람은 집권 후 친문을 숙청하지 않으면 통치가 안된다. 따라서 친문이 살려면 이재명을 죽이는 수 밖에 없다. 친문이 사는 길을 찾자면 이재명보다 차라리 윤석렬 대통령이 덜 위험할 것
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 11:39:28,Kyu ****,무조건 이재명은 반대다 사회주의 체제를 유지하고 국민을 우롱하고 형수와의관계 김부선과의관계 더럽고 치사한 인간말짜다 이런 인간이 나서되기때문에 사회질서와 법질서가 파괴된다
"정동영 악몽, 곁에서 봤다···""달라도 차별화 없다""는 이재명",2021-04-30 08:00:00,2021-04-30 11:21:22,king****,"경제를 망친 노무현,나라를 죽사발로 만든 문재인 정신을 계승한다? 넌 안돼"
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-03 10:21:21,ckw9****,문 닫는 일만 남았다. 보따리 싸거라.
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-03 06:20:01,just****,"곧 끝날거다. 내년 대선, 지방선거만 기다리는 국민들 엄청 많다. 백신 못 구해오고 잘못 없다고 큰소리 치는것도 이제 소상공인들이 돈 몇푼 준다고 찍어주기에는 많이 깨닫고 있다. 시장 나가보니 백신없어서 장사 안된다 피켓 등장했더라."
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-03 01:13:31,김****,쇄신이 제대로 될랑가 몰러 같은 한 양푼에 숟가락 넣고 휘젓는것들인데
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-03 00:58:02,dani****,민주당 성추행당 망했네.. ㅍㅎㅎㅎ
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-03 00:37:33,big ****,결국 중국공산당의 간첩놈이 당 대표가 되고 또다른 중국공산당의 간첩놈이 대선후보가 되는 전략이구나?
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-02 23:59:55,obh4****,"입으로만 변화,쇄신은 누구라도 다할수 있지요! 실천할 의지가 있느냐가 중요한것이지!"
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-02 22:46:52,전****,절라도면서 북괴에 환장하던 운동권 늙은이. 저거 싫다.
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-02 22:26:13,camb****,호박에 먹칠하면 수박되냐? 십여년전에 누가 한 얘기가 있다. '폐족들'. 그 유전자는 털어낼 수가 없다. 스스로 낙인 찍은 주홍글씨다.
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-02 22:00:48,Yoon****,힘없는 당대표........................비문이 친문 이길수 있나......웃겨서 어치피 폭망인데...........누가되든간에
0.59%p차…아슬아슬하게 '친문→쇄신' 택한 송영길 민주당,2021-05-02 19:35:00,2021-05-02 22:00:09,4912****,홍어들 세상이네... 재명이만 빼고...
선명해진 대선 양강구도···이재명 26% 윤석열 23% 이낙연 8%,2021-04-15 12:49:00,2021-04-15 21:32:43,이****,윤석열총장님 파이팅*^^*^^^^~~^***☆☆☆~**^~~^***♡
선명해진 대선 양강구도···이재명 26% 윤석열 23% 이낙연 8%,2021-04-15 12:49:00,2021-04-15 18:37:11,leee****,난 이재명 일세.......
선명해진 대선 양강구도···이재명 26% 윤석열 23% 이낙연 8%,2021-04-15 12:49:00,2021-04-15 17:53:21,jys0****,윤석렬+ 안철수 ~지지율 핵폰탄급!
선명해진 대선 양강구도···이재명 26% 윤석열 23% 이낙연 8%,2021-04-15 12:49:00,2021-04-15 17:34:31,cher****,4개 합동조사라 그래도 믿음이 간다 구라미터 응답율 4% 4개 기관 응답율 28%
선명해진 대선 양강구도···이재명 26% 윤석열 23% 이낙연 8%,2021-04-15 12:49:00,2021-04-15 16:55:45,ever****,민주당뒤에 구라미터가 있지 구라미터 정권바뀌면 처형 당할 각오하길. 전국민을 상대로 농락질 재밌냐
